quadrant	cells	gene	expression	x
WT_infected	MuscularisMacrophages	Arg1	3.88582047541843	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.76450982678068	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.72484225288727	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.62972916222918	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.86209858621066	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.38317852398768	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.58845773355376	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.49451486734977	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.70134324014803	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.64877846250981	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.38310250562924	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.01507311372582	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.79716619003278	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.00189863348782	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.2051750407436	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.14773052931839	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.4419279699619	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.67593849649649	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.36725209423461	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.93170309151356	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.86380907459925	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.037610014648	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.47719080527937	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.10987784409845	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.53200612467338	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.05341093456246	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.43948296476223	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.43772253677865	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.44758691395343	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.72045982061323	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.98766597228764	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.52220180207013	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.87482982910208	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.52438715870358	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.03964048962246	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.90632893898269	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.11840307529702	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.29536383526109	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.93276877988746	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.90743926532713	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.98197191769982	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.49857433972227	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.22693072911834	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.59413045076059	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.79908682142244	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.52649564685356	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.36285184074146	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.08513550175666	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.19768294998357	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.68847868426779	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.77365793827803	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.04842208239392	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.0788770723699	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.66414644146795	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.92207136108167	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.0782124098478	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.40544666802397	Arg1 MuscularisMacrophages WT_infected
