UMAP_1	UMAP_2	genotype
1.53629893499985	8.58223352667614	WT
3.07033354479447	4.83648882147594	WT
3.00411993700638	8.98700533148571	WT
1.44257671076432	4.96345672842785	WT
-0.728638644631952	4.9908123993568	WT
3.20297939020768	5.26815376517101	WT
1.25597864824906	7.4680925392799	WT
2.65607840258256	8.69467077490612	WT
3.60256535250321	8.22193155524059	WT
0.629009012762457	6.33753738638683	WT
1.20741171080247	6.24578247305675	WT
-0.451913873966783	1.00942728754802	WT
1.34446996885911	7.13163910147472	WT
0.645445947233588	6.97225485083385	WT
0.83926517206803	7.18112764593883	WT
2.96162778574601	8.52192030188366	WT
3.61833960253373	8.54890356299205	WT
-0.366497273858637	1.05977306601329	WT
2.8719494982399	8.07092581030651	WT
2.81558448511735	8.90520963904186	WT
2.30091673571244	7.66236028906627	WT
3.29345018107072	7.93239031073375	WT
1.07201582628861	8.33557996985241	WT
1.73806482988969	8.80215273138805	WT
3.75385100084916	5.16700945135875	WT
1.77161699968949	6.4729376816444	WT
2.23590571123734	7.1020995163612	WT
1.4803753538765	6.66406688925548	WT
1.75383729178086	4.42128811117931	WT
2.49551493364945	8.07356844183727	WT
1.94707876879349	6.40427217718883	WT
2.01701075274125	8.93471918341442	WT
0.920317833010107	7.9384966873817	WT
1.71420580584183	7.16134701010509	WT
1.78622371393815	7.96419153448864	WT
2.94798714357987	4.73966751333996	WT
3.7139163656868	5.27581844565197	WT
2.59361702639237	8.62791166540905	WT
1.66999894816056	8.33652220007701	WT
2.85859877306595	6.69880686041637	WT
3.51532346445695	5.07821998831554	WT
1.92152506548539	7.58945331808849	WT
2.79908138949052	8.32062731024547	WT
1.98820549685135	7.41949329611583	WT
2.39391619402543	9.04148397681041	WT
2.55906755167618	6.47186575171276	WT
4.11972409922257	8.34366045233532	WT
1.75459880072251	5.31564769980236	WT
2.46537501055375	6.65457878348156	WT
3.18755227762833	7.34748993155285	WT
1.48858005243912	8.26189623114391	WT
3.70408755976334	5.04677591559215	WT
0.326395635191351	-5.34885396722035	WT
2.45534474093094	7.99894533392711	WT
4.02620584208146	-9.16324128869252	WT
2.04310232836381	8.49675092932506	WT
3.69644052225724	7.56852636572643	WT
3.53847104746476	7.6128998779945	WT
3.03836137491837	8.2890940689735	WT
3.23081523615494	8.2081671738319	WT
1.0304059429802	8.48095712897106	WT
1.60858065325394	8.20146761175914	WT
2.9419084234871	4.90930519339367	WT
2.58516627985612	6.9308644318275	WT
3.210957114283	8.18238935705944	WT
3.00835949617997	5.77625475165172	WT
2.81131226259843	8.94474134680553	WT
1.1097264929451	5.63439951178356	WT
4.56469279963151	7.86521635290905	WT
4.38070851999894	7.82373438116832	WT
1.70704228121415	8.49153528448864	WT
1.42433017927781	7.09130678412243	WT
3.94248849589005	8.09004507300182	WT
2.01460272509232	6.07110510107799	WT
2.28909308153763	7.06072244879528	WT
3.67043692309037	4.99665174719616	WT
6.6681297465004	-4.13157453301625	WT
2.07246715265885	6.25458393332287	WT
1.68268615442887	4.90573797461315	WT
0.860141222063452	5.85592518088146	WT
3.76457888323441	8.31080637213512	WT
3.16224390703812	6.74590263602062	WT
1.29310781199113	7.79408369299694	WT
2.09132940012589	6.25616369482799	WT
0.98623508650437	7.23296461340709	WT
3.17586642939225	7.56862840887829	WT
1.05839270788804	7.43313036200329	WT
1.40834278303757	5.22678241965099	WT
3.15579444605485	7.73248014685436	WT
3.59952837664261	7.94763288733288	WT
2.59496814448014	6.94933281180187	WT
3.01622540194169	7.70503721472545	WT
2.95683318812028	6.35787496802135	WT
2.22504455286637	6.67549810644909	WT
1.13621896940842	4.90680704352184	WT
2.42626244265214	9.05558786627575	WT
3.02198464113846	8.66660223242565	WT
2.24368435579911	7.17953024145885	WT
2.58160311419144	6.73263797995372	WT
2.15502626139298	6.2090683960609	WT
2.29430515009537	7.67810926672741	WT
3.24408251482621	6.74985752341076	WT
1.78303271967545	2.93933854338451	WT
2.84865886408463	4.73803863760753	WT
2.42151838976517	6.53932724234386	WT
2.01292688089982	4.47151670691295	WT
3.29454285341874	7.31378517386242	WT
0.981509511057287	8.09305105444713	WT
2.53417998987809	8.78869829413219	WT
0.59395164686814	6.47850761648937	WT
3.21012145716324	7.85399637457653	WT
2.42784029680863	6.71082506415172	WT
2.10274368960038	7.13249597784801	WT
3.1606834574379	4.78014574286266	WT
1.79132396418229	7.93238077399059	WT
4.35409576136246	7.72694216009899	WT
1.44737154680863	8.29710779425426	WT
0.849842493120581	6.94873056647106	WT
1.30371696192399	7.63839636084362	WT
1.40555113989487	5.07638416525646	WT
2.36488706308976	7.55703125235363	WT
4.64910346705094	7.59503469702526	WT
1.23750824171677	7.84109411474987	WT
1.65685099798813	6.92983875510021	WT
3.90680391031876	7.89002809759899	WT
-3.50281375211105	-8.4753216719933	WT
0.991218869272619	6.51119718786998	WT
1.32538682657853	5.06204710242077	WT
3.47114879328385	5.63503370520397	WT
1.83061892229691	8.03905973669811	WT
0.852659408632666	5.98642025229259	WT
1.09744245249406	6.89631996390148	WT
1.53087097841874	4.81664715048595	WT
1.95347243982926	6.33079395529552	WT
2.38723522860184	7.52001867529674	WT
0.776096109930426	7.35108957526012	WT
1.48166424471512	7.9985667252235	WT
1.14488548475876	7.29755029913707	WT
2.97614700037614	4.95504102942272	WT
1.62481099802628	3.73865185019298	WT
4.50947744089738	-3.21390499833302	KO
6.88419086176529	-3.27831520798878	KO
5.05439502436295	-2.7654861426659	KO
6.40116864878312	-3.68488158944325	KO
2.74788791376725	-2.89600934746937	KO
2.11232954699174	-0.160201600820583	KO
2.10028845507279	0.515513339012104	KO
2.88828260141984	-2.44943966630177	KO
7.25064307886735	-2.73893918755726	KO
4.16683084208146	-4.01210465195851	KO
5.15076762873307	-2.18225493195729	KO
3.79694635111466	4.35578308340831	KO
2.29750186640397	0.791284778087574	KO
-0.54353883427009	4.995270826786	KO
4.91181880671158	-3.12637581589894	KO
3.33317834574357	4.44357357260509	KO
5.44575816828385	-3.86031665566639	KO
2.05738527018204	0.18784210917278	KO
2.43382102686539	-0.844132206470531	KO
6.05237132746354	-3.32672204735951	KO
5.54117137629166	-2.62234749558644	KO
2.64577585894242	-2.67215504410939	KO
4.00678998667374	-9.1880206084557	KO
3.53103834826127	-2.27175237897114	KO
4.13558847147599	-3.22772564652638	KO
5.54511005121842	-3.89986219170765	KO
6.63988429743424	-3.45240058663563	KO
4.85407907206193	-3.15297975304798	KO
5.33262616831437	-3.27079691651539	KO
1.93742806154862	0.0483977579764905	KO
3.85167772013322	-2.89042987588124	KO
4.1894338770546	-9.12875737908558	KO
6.10212308603898	-3.6941548800774	KO
5.91043454844132	-2.57006969216542	KO
5.6261170550026	-3.92039670708851	KO
-2.49480598729476	-7.21526326897816	KO
5.28936654764786	-3.53558387520985	KO
3.90889388758317	-3.60221185448841	KO
4.89311439234391	-1.92352285149769	KO
4.45638162333146	-3.06531204941944	KO
3.35198671061173	-2.4455410456963	KO
1.47808057505265	1.74138579603954	KO
3.59222776133195	-1.72166886094288	KO
0.813531939569861	-4.86137571099476	KO
7.00158244806901	-3.4300586200066	KO
5.49277097422257	-1.46736349824147	KO
4.28302222925797	-2.35067095521168	KO
3.06380469042435	-2.5353676295586	KO
3.72905189234391	4.31966696020885	KO
4.60985404688492	-2.69908036950306	KO
7.48995525080338	-2.83555545571522	KO
5.83108503061905	-1.92863752606587	KO
6.38970262247696	-3.84549894097523	KO
6.18722469050065	-4.04949297669606	KO
4.27149612146988	-9.08987989190297	KO
3.62223369318619	-3.85879554513172	KO
1.42415553766862	1.48993668791576	KO
7.16128379542008	-3.32974352601246	KO
2.4876790686287	0.478501477210957	KO
3.61931592661515	-3.225601098568	KO
4.2233865900673	-2.98503699067311	KO
5.1122387095131	-3.30046238663868	KO
7.3430212183632	-3.11428942444996	KO
2.16034084993973	0.309650876491505	KO
2.75041443544999	-1.44463910821156	KO
6.43147927958146	-3.73611273530201	KO
6.24998838144913	-2.65600361588673	KO
3.70885354715958	-2.44946875336842	KO
2.95688516337052	-3.1132644629784	KO
4.7030680819191	-4.00322069886402	KO
6.20679599482194	-3.65562548402027	KO
7.65045053202286	-3.06758441689686	KO
4.78964835840836	-2.43415727379994	KO
1.82819372851029	0.0303466403178754	KO
4.24234801966324	-8.77294530633168	KO
6.33221418100968	-3.40824928048329	KO
2.45714146334305	0.524899282424885	KO
6.60455018717423	-3.48433604005055	KO
-2.59553426068649	-6.79592742684559	KO
1.62753385740891	0.976354696720082	KO
2.79166442591324	3.7225280785255	KO
5.84255868631974	-3.2699572062798	KO
1.6397764130272	0.615064957111317	KO
7.30938655573502	-3.13871540787892	KO
-2.57376068395004	-6.76132812264637	KO
7.55156642634049	-3.05776681664662	KO
6.14682943064347	-2.96119322541432	KO
6.50562507349625	-2.49043478730397	KO
5.08109456736222	-3.26529612305836	KO
3.32646280962601	-1.69171359303669	KO
4.47434837061539	-2.8788701510735	KO
4.69745809275284	-1.82361414197163	KO
2.99572140413895	3.77738819357677	KO
4.02552158075944	-2.24957682851033	KO
6.97193271357194	-3.50265707734303	KO
3.23850471216813	-3.2501646495171	KO
1.68814498621598	1.37091944453045	KO
4.49802953440323	-2.35095574620442	KO
4.12339908320084	-3.53764619591908	KO
6.55241662699357	-3.36481799843983	KO
1.76799184519425	0.0560793363742414	KO
5.58979398447648	-1.96852209332661	KO
0.613313917700201	-5.06120242837147	KO
3.31014758783951	-2.44902362588124	KO
4.94688350397721	-2.87418761017994	KO
5.09309083658829	-2.15875317815022	KO
6.00975352961197	-3.56272330048756	KO
5.19988948542252	-1.63149776223378	KO
6.14252597529069	-2.62093868020253	KO
-2.59491794865951	-6.89247789147572	KO
3.76713544565812	-3.08866324189381	KO
7.10044080454484	-2.76687612298207	KO
-2.62682002347335	-6.82383622887806	KO
6.91105586725846	-2.57889189484791	KO
4.35136968332902	-3.78635992768483	KO
0.440674070898443	-5.22725667718128	KO
3.24262339312211	-3.56939782860951	KO
2.87636858660355	-2.63105120423512	KO
1.49562484461442	1.50504122015758	KO
2.10948259073868	-0.293018973500293	KO
2.96343690592423	-2.32706048253254	KO
5.29814988810196	-2.13708736661152	KO
2.00128108698502	0.605326869457203	KO
-0.626097048934549	4.87780199286266	KO
5.65333635050431	-3.38162650826649	KO
3.02705723482743	-2.93811216119007	KO
3.63908249575272	-2.57225956681446	KO
1.93039066034928	0.159796097248036	KO
2.47562820154801	0.233767964809376	KO
4.92685586649552	-1.77002801659779	KO
3.68325573641434	4.60512027975841	KO
2.06885773378983	0.087625184028584	KO
7.35065871912613	-2.892917296917	KO
5.7571829004921	-2.01221003297047	KO
3.24220210749283	-2.72919072869496	KO
4.60404330927506	-2.01165249112324	KO
3.66748673159257	-2.06540097954945	KO
6.73113137919083	-4.24244632485585	KO
3.61198240954056	-3.19651522401051	KO
4.11245948511735	-3.43546952965931	KO
2.7087803526558	-2.84544744256214	KO
3.95837384897843	-3.78533830407338	KO
3.51300174433365	-3.24205531838612	KO
4.20728475290909	-3.66484107735829	KO
4.82391053873673	-2.05312421086506	KO
2.90547305781022	-0.879574975997966	KO
7.21219760615006	-3.4044615245171	KO
7.07688266474381	-3.86474027398304	KO
-0.662143345292658	4.94839201208873	KO
4.49371177393571	-1.80375089410023	KO
2.05082661348954	0.319150724380452	KO
6.36100417811051	-3.36701574090199	KO
2.8822193785347	-3.15380158189015	KO
3.69980246264115	-3.55988206628041	KO
5.87755519587174	-2.52650942567067	KO
1.93897468287125	-0.64190711739735	KO
4.22641402918473	-3.01477732423024	KO
1.54675728518143	1.72872076269909	KO
