gene1	gene2	cellType	quadrant
0	0.583481560947142	TCells1	WT_infected
0.791040775409983	0	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0	1.86778691211489	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0	1.32877862247504	TCells1	WT_infected
0	0	TCells1	WT_infected
0.266956402511827	0.377734313422542	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0	0.390373205449161	TCells2	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0.776751900250924	TCells2	WT_infected
0.444487757122463	0.444487757122463	TCells2	WT_infected
0	1.56954282318633	TCells1	WT_infected
0.923582268014284	1.39540050421047	TCells2	WT_infected
0.417960436755909	0	TCells1	WT_infected
0.964211204729167	0	OtherLymphoidCells	WT_infected
0.685046770762467	0	TCells2	WT_infected
0	0	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0.373391225852468	0	TCells2	WT_infected
1.10552646000009	1.10552646000009	TCells2	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0.669886951273271	1.06747684508368	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0	1.20862840804187	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	1.36939775801214	TCells1	WT_infected
0.407205985682079	1.39020708243973	TCells1	WT_infected
0.810999666930657	0	NaturalKillerCells	WT_infected
0	0	TCells2	WT_infected
0	0.954527919007657	TCells2	WT_infected
0	0	TCells2	WT_infected
0	0	TCells2	WT_infected
0.443725880790001	0.750003026057871	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0.782440547129916	OtherLymphoidCells	WT_infected
0.554594572614948	1.69514015328503	TCells3	WT_infected
0	0	TCells1	WT_infected
0.912497587831255	0	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0.775295891117871	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	2.77199233293326	TCells2	WT_infected
0	1.35385513985738	OtherLymphoidCells	WT_infected
0	0	TCells2	WT_infected
0	1.73448211124597	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells2	WT_infected
0	0.806031053073792	OtherLymphoidCells	WT_infected
0	1.01700935753672	TCells1	WT_infected
0	0	TCells1	WT_infected
1.19670712427772	2.20631729051572	TCells3	WT_infected
0.339168152906442	0.591977177924526	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0.503003240325676	0.8361042042107	TCells1	WT_infected
0	0.996598438823649	TCells1	WT_infected
0	0.900947573635549	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0	TCells2	WT_infected
0.398022832907086	1.68638084681279	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0.735367284820731	0	TCells1	WT_infected
0.406568141561691	0.406568141561691	TCells1	WT_infected
0	0.920966104239639	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	1.34886946675803	TCells3	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0.64305462574434	TCells1	WT_infected
0	1.02806625310001	TCells1	WT_infected
0	0.818763856575276	OtherLymphoidCells	WT_infected
0	0	TCells2	WT_infected
0.688365055567105	0	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0.168098349184956	0.901957969919128	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells3	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells2	WT_infected
0	1.2976368732997	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells2	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	0	TCells3	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0.420798107298481	1.64584965195707	TCells1	WT_infected
0	2.72408614801024	TCells2	WT_infected
0	0	TCells1	WT_infected
1.47148641075863	0	TCells2	WT_infected
0	0	TCells1	WT_infected
0	0.874423953313579	TCells1	WT_infected
0	0.705626649788279	TCells1	WT_infected
0	1.4177174092233	TCells2	WT_infected
0	0	TCells2	WT_infected
0	0	TCells2	WT_infected
1.07651086098359	2.80186741647943	TCells2	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	2.69695202857806	TCells2	WT_infected
0	0	TCells2	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells2	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	1.60030089385712	TCells2	WT_infected
0.634528189010617	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	1.20253971367364	TCells1	WT_infected
0.685095567500309	0.504389527948787	TCells1	WT_infected
0.474310962524011	0	OtherLymphoidCells	WT_infected
0	1.00650089139453	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	1.37467042557948	TCells1	WT_infected
0.299131669476763	0.299131669476763	TCells1	WT_infected
0.601737118337199	0.601737118337199	TCells1	WT_infected
0	1.00753010258798	NaturalKillerCells	WT_infected
0	2.46331718172772	TCells2	WT_infected
0.595279225439052	0	TCells1	WT_infected
1.0864941214069	0	TCells2	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	1.48153596511339	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	1.64182462972667	TCells2	WT_infected
0	1.91173215186131	TCells3	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0.820065266742025	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0.422820556341146	TCells1	WT_infected
0	0	TCells2	WT_infected
0	1.27266746916375	TCells1	WT_infected
0.431281578474668	1.30729025294631	TCells1	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	0.374523073307287	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0.68543734697592	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0	0.571986718246761	TCells1	WT_infected
0	0	NaturalKillerCells	WT_infected
0.543166185708672	0.308017156837818	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0.54541309376888	0	TCells1	WT_infected
0	0	TCells1	WT_infected
0	0	TCells2	WT_infected
0	0.869920933187483	TCells1	WT_infected
0	0	TCells1	WT_infected
0.360382052312236	0.624736774404891	TCells1	WT_infected
0	0.90612271031732	TCells2	WT_infected
0.301760038527827	0	TCells1	WT_infected
1.5480586557117	0	NaturalKillerCells	WT_infected
0	0	OtherLymphoidCells	WT_infected
0	1.16261483414538	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	NaturalKillerCells	KO_infected
0.686489316917781	0	TCells1	KO_infected
1.03503738208674	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0.468974678217204	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0.965065420120255	0	NaturalKillerCells	KO_infected
0.425119526412774	0	TCells1	KO_infected
0.672083576487077	1.57551983797763	TCells3	KO_infected
1.54674823248191	0	NaturalKillerCells	KO_infected
0	0	TCells2	KO_infected
0	0	TCells3	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	1.53696063495501	TCells3	KO_infected
0	0	TCells1	KO_infected
0	0	TCells2	KO_infected
0	2.60550512384586	TCells3	KO_infected
0	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0	0	NaturalKillerCells	KO_infected
0	0	NaturalKillerCells	KO_infected
0	0	TCells2	KO_infected
0	0.957649911493272	TCells1	KO_infected
0	0	NaturalKillerCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0	0.526162335986819	TCells3	KO_infected
0.650109668879963	0	TCells2	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	1.21149163673996	TCells1	KO_infected
1.52262201975748	1.85259490584447	TCells3	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	1.33726017054875	TCells3	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	2.09677570717554	TCells3	KO_infected
0	0	TCells1	KO_infected
0.77359395585296	0	TCells2	KO_infected
0.809682244008933	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0.429644440881685	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0.427666741278018	0.726267482891051	TCells1	KO_infected
0	0	NaturalKillerCells	KO_infected
0	1.69997820814925	TCells2	KO_infected
0	0	OtherLymphoidCells	KO_infected
0.429625696565523	0	TCells1	KO_infected
0	0.310455828336928	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0	0.565047937464469	TCells2	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	1.03248233039351	TCells1	KO_infected
0.643268682900833	0	TCells2	KO_infected
0	0	NaturalKillerCells	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0.471169064818163	0	TCells2	KO_infected
0	0	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0.133242733196095	0	TCells1	KO_infected
1.07504655811793	0	NaturalKillerCells	KO_infected
0	0	TCells1	KO_infected
0.741279700728307	1.27072784947044	TCells1	KO_infected
0	0	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	1.81067384017714	TCells1	KO_infected
0	0.851895569635833	TCells1	KO_infected
1.05414069778216	0	TCells2	KO_infected
0	0.317522394991855	OtherLymphoidCells	KO_infected
0	1.22214023891121	TCells2	KO_infected
0	0	NaturalKillerCells	KO_infected
0	0.588249261321688	TCells1	KO_infected
0	0	TCells1	KO_infected
0	1.25742531600063	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells2	KO_infected
1.18467753808702	0	TCells2	KO_infected
0	0.997159435853996	TCells1	KO_infected
1.19032661244688	0.566857122143969	OtherLymphoidCells	KO_infected
0	0	TCells2	KO_infected
0	0.644470132164629	TCells1	KO_infected
0	2.45852560987484	TCells3	KO_infected
0	0	TCells3	KO_infected
0.990408374459565	0	TCells1	KO_infected
0	0	TCells2	KO_infected
0.767688101050452	0	TCells1	KO_infected
0	0	TCells2	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0.287682072451781	0.693147180559945	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0.65629842019023	0	TCells1	KO_infected
0	0	TCells3	KO_infected
0	0	TCells2	KO_infected
0	0	TCells1	KO_infected
0	0.323986512570059	TCells2	KO_infected
0.631545260880337	0.631545260880337	TCells2	KO_infected
0	0	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0	TCells1	KO_infected
0	0	TCells1	KO_infected
0	1.95438227144722	TCells3	KO_infected
0	0	TCells2	KO_infected
0.314162831585322	1.54567275229688	TCells1	KO_infected
0	0	OtherLymphoidCells	KO_infected
0	0.646172949800964	TCells1	KO_infected
0	1.20786012392969	TCells2	KO_infected
0	0	TCells3	KO_infected
0	0	TCells1	KO_infected
0.452234614367662	0.452234614367662	OtherLymphoidCells	KO_infected
0	0	TCells2	KO_infected
0.59259117746962	0	TCells1	KO_infected
0.286900880845598	1.38394895313326	OtherLymphoidCells	KO_infected
0.362721077608144	0	OtherLymphoidCells	KO_infected
0	0.465826768300355	TCells3	KO_infected
0.666896558809883	0	TCells1	KO_infected
0	0	OtherLymphoidCells	WT_uninfected
0	2.89800701183361	TCells3	WT_uninfected
1.00521757510376	0	NaturalKillerCells	WT_uninfected
1.33426468967403	0	OtherLymphoidCells	WT_uninfected
0	1.36939775801214	TCells2	WT_uninfected
0	2.11456426606047	TCells3	WT_uninfected
1.75481895374561	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0.999106635190219	0.999106635190219	TCells3	WT_uninfected
0	0	TCells2	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	2.63873239053848	TCells3	WT_uninfected
0	0	TCells3	WT_uninfected
0.939841539832633	0	OtherLymphoidCells	WT_uninfected
0	0	NaturalKillerCells	WT_uninfected
1.00697845608354	0	OtherLymphoidCells	WT_uninfected
0	3.0651630053705	TCells3	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	2.79441881498479	TCells3	WT_uninfected
0	0	TCells1	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	3.27623103237063	TCells3	WT_uninfected
0	3.37406759468462	TCells3	WT_uninfected
2.19332299845658	0	OtherLymphoidCells	WT_uninfected
0	2.95962078891279	TCells3	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
1.60116946017492	0	NaturalKillerCells	WT_uninfected
0.977921912009649	0	OtherLymphoidCells	WT_uninfected
0	3.18183330839575	TCells3	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	2.15324529685709	TCells2	WT_uninfected
0.904193750532881	0	TCells2	WT_uninfected
0.603271033732662	1.24825749503244	TCells1	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
1.02370371441888	0	NaturalKillerCells	WT_uninfected
1.08766664332135	3.48054673926152	TCells3	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	TCells2	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0.682180486764534	TCells1	WT_uninfected
0.915900909238516	0	NaturalKillerCells	WT_uninfected
0.911161597947949	0	TCells1	WT_uninfected
0	0	TCells2	WT_uninfected
0.786455444820588	0	OtherLymphoidCells	WT_uninfected
0	0	NaturalKillerCells	WT_uninfected
0	3.25585566224623	TCells3	WT_uninfected
0	0	NaturalKillerCells	WT_uninfected
1.06063953767434	0	NaturalKillerCells	WT_uninfected
0	2.18452599399909	TCells2	WT_uninfected
0	3.13278806973772	TCells3	WT_uninfected
1.90740530890037	2.10040607516656	TCells3	WT_uninfected
0	3.00903454157339	TCells3	WT_uninfected
1.0017157375272	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	0	OtherLymphoidCells	WT_uninfected
0	1.55982441054256	TCells3	WT_uninfected
2.2850446887007	2.45025916455715	TCells3	WT_uninfected
0	0	TCells3	KO_uninfected
1.25285226138503	0	OtherLymphoidCells	KO_uninfected
0.777768167052763	0	NaturalKillerCells	KO_uninfected
0	1.94048695701217	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.91235467801987	0	OtherLymphoidCells	KO_uninfected
0.811903668851294	1.55952766214901	TCells3	KO_uninfected
0	0	TCells1	KO_uninfected
0.89484995265829	0	TCells3	KO_uninfected
0	0	TCells1	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.692248393861402	0	NaturalKillerCells	KO_uninfected
0.680925269767706	0	TCells3	KO_uninfected
0.809820707614771	0	TCells3	KO_uninfected
0	0	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	1.85313908978336	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	2.40953456408555	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.969615028348199	0	TCells3	KO_uninfected
0	1.8304216885318	TCells3	KO_uninfected
0.695555852940857	1.95003575655725	TCells1	KO_uninfected
1.23045135570972	0	OtherLymphoidCells	KO_uninfected
0	3.0858968220807	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0.90859049611869	0.90859049611869	NaturalKillerCells	KO_uninfected
0.824211374445023	0	TCells3	KO_uninfected
1.3858070590767	0	TCells3	KO_uninfected
0	0.668168140414473	TCells1	KO_uninfected
0.911784539435766	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.60529084532146	0	NaturalKillerCells	KO_uninfected
0.593351459588272	0	TCells2	KO_uninfected
1.29870146197969	0	OtherLymphoidCells	KO_uninfected
0	2.01892915235483	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	2.47132739166162	TCells3	KO_uninfected
0	0.764340979158471	NaturalKillerCells	KO_uninfected
0	0	TCells2	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	2.29212232484774	TCells3	KO_uninfected
1.14860169653534	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.00117095910366	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	TCells3	KO_uninfected
0	2.9132706010994	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
1.82632954847501	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	2.28363267887683	TCells2	KO_uninfected
1.77745936854254	0	NaturalKillerCells	KO_uninfected
0	0	TCells3	KO_uninfected
1.74046342630788	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.734012511085928	2.90879968790523	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.31044561747967	0.856078968226501	TCells3	KO_uninfected
0.861883068512222	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.803638846847132	0	OtherLymphoidCells	KO_uninfected
0	2.52375949368837	TCells3	KO_uninfected
0.765139036782696	0	TCells3	KO_uninfected
0	0	TCells2	KO_uninfected
0	2.70620415000735	TCells3	KO_uninfected
0	1.46672180256241	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.38524527897047	0	NaturalKillerCells	KO_uninfected
0	0	TCells1	KO_uninfected
0.932118004730509	0	NaturalKillerCells	KO_uninfected
0	1.27433534154027	TCells2	KO_uninfected
0	3.38302061088455	TCells3	KO_uninfected
0.909298216586449	0	OtherLymphoidCells	KO_uninfected
1.5434113505944	0	OtherLymphoidCells	KO_uninfected
0	0	TCells2	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
1.45894511017569	0	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.34560402720246	0	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	TCells1	KO_uninfected
1.60783982979275	0	TCells3	KO_uninfected
0	0	TCells2	KO_uninfected
0.92023883905048	0	TCells2	KO_uninfected
0	1.41665186123847	TCells3	KO_uninfected
1.56051734858948	0	TCells3	KO_uninfected
0.697677769734208	1.10464852429996	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	TCells2	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	TCells3	KO_uninfected
0	1.85835964932251	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	3.10534475053621	TCells3	KO_uninfected
0	2.07517548905909	TCells3	KO_uninfected
0.760073558878511	0	NaturalKillerCells	KO_uninfected
0.905595759618656	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	1.8830418941829	TCells2	KO_uninfected
1.43071153968444	0	NaturalKillerCells	KO_uninfected
0.388194017399868	0	TCells2	KO_uninfected
0.894422351789198	0	OtherLymphoidCells	KO_uninfected
0	0	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	2.13391374025732	TCells3	KO_uninfected
0	2.46760282540682	TCells3	KO_uninfected
0	0	TCells1	KO_uninfected
1.02347522045008	0	TCells3	KO_uninfected
1.01185552657483	0	OtherLymphoidCells	KO_uninfected
0	2.50270378366409	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
2.12403898968086	0	OtherLymphoidCells	KO_uninfected
0	2.90976600761243	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	TCells3	KO_uninfected
1.17199045485147	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.762566969178094	2.68956478893501	TCells3	KO_uninfected
0.827893850413188	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	2.1896164459787	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.69384791636118	0	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
2.00608806343876	0	OtherLymphoidCells	KO_uninfected
0.556748792105274	2.21864782633556	TCells3	KO_uninfected
0	2.30213521670244	TCells3	KO_uninfected
0.790513893862339	0	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	2.23185797668271	TCells3	KO_uninfected
1.34424003685314	2.3909116429461	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0.764034498373514	0	OtherLymphoidCells	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0.388881933932351	0	TCells1	KO_uninfected
0.969107235886361	0	NaturalKillerCells	KO_uninfected
0	2.64783013436272	TCells3	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.525808463302853	0	TCells2	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.00819294325227	0	NaturalKillerCells	KO_uninfected
0	2.71705637326659	TCells3	KO_uninfected
0	2.33272970699516	TCells3	KO_uninfected
1.49775064960821	2.70045328695202	TCells3	KO_uninfected
1.44343030804798	0	TCells3	KO_uninfected
0	1.04342065631738	TCells3	KO_uninfected
0.808852509256555	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	3.09767292476357	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0.76680213664856	0	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0.924254076153467	0	NaturalKillerCells	KO_uninfected
1.09542249330001	1.09542249330001	OtherLymphoidCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
0	0	TCells1	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
1.50616135978544	0.629859558303607	TCells3	KO_uninfected
0	0	TCells3	KO_uninfected
0	0	NaturalKillerCells	KO_uninfected
0	0	OtherLymphoidCells	KO_uninfected
